id,ts,symbol,name,current_price,market_cap,market_cap_rank,total_volume,price_change_24h,price_change_7d,volume_to_mcap,final_score,risk_level,bucket,future_price_6h,future_return_6h,target_up_6h_3pct,rank_strength,score_x_liquidity,score_x_rank,price_lag_1,price_lag_2,score_lag_1,score_lag_2,volume_to_mcap_lag_1,rank_lag_1,price_return_1,price_return_2,score_delta_1,volume_to_mcap_delta_1,rank_change_1
101,2026-03-29 21:01:27.355962,INJ,Injective,2.81,280966440.0,130,30600764.0,-2.72598,-4.688006825712561,0.10891252350280696,0.3624853048349261,Medium,balanced,2.77,-0.01423487544483987,0,0.007692307692307693,0.03947918928225603,0.0027883484987302008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,2026-03-29 21:01:27.355962,IOTA,IOTA,0.053112,231389683.0,151,4427317.0,-5.18275,-8.198969774263418,0.01913359723994263,0.09541559701155966,Medium,speculative,0.059156,0.11379725862328666,1,0.006622516556291391,0.0018256436036278563,0.0006318913709374812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,2026-03-29 21:01:27.355962,IP,Story,0.526704,185396215.0,176,18007808.0,-5.2927,-22.029598378288075,0.09713147595812568,0.10480973161270488,Medium,speculative,0.487517,-0.07440042224854942,0,0.005681818181818182,0.010180323926317049,0.0005955098387085505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,2026-03-29 21:01:27.355962,JASMY,JasmyCoin,0.00529365,261723075.0,140,14342127.0,-0.73017,-1.4848593330955986,0.054798863264158115,0.4212735561699093,Medium,balanced,0.00520185,-0.01734153183531203,0,0.007142857142857143,0.023085312001360492,0.0030090968297850663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,2026-03-29 21:01:27.355962,JST,JUST,0.058836,518387320.0,95,18903802.0,-0.99209,-3.7055033566939573,0.03646655940581263,0.38349413701153123,Medium,balanced,0.062614,0.06421238697396159,1,0.010526315789473684,0.013984711729111851,0.004036780389595066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,2026-03-29 21:01:27.355962,JTO,Jito,0.283242,128178982.0,220,9045921.0,-5.65999,0.15418538292782677,0.07057257639945994,0.288195362441351,High,speculative,0.267588,-0.05526722731798251,0,0.004545454545454545,0.02033868923386229,0.001309978920187959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,2026-03-29 21:01:27.355962,JUP,Jupiter,0.142394,505480053.0,97,13306334.0,-2.85938,-7.09098711599397,0.026324152498258917,0.25871781402574184,Medium,balanced,0.157741,0.10777841762995632,1,0.010309278350515464,0.006810527190429818,0.0026671939590282665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,2026-03-29 21:01:27.355962,KAIA,Kaia,0.04585778,268562451.0,134,6174650.0,-0.81582,-9.513595925100224,0.022991486624464864,0.2815855462982179,Medium,balanced,0.04703741,0.025723661284955377,1,0.007462686567164179,0.006474070321358109,0.002101384673867298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,2026-03-29 21:01:27.355962,KAS,Kaspa,0.03273261,893669372.0,70,20828093.0,-6.49882,-10.987320303975547,0.023306262531284334,0.13168368462015748,Medium,balanced,0.03080509,-0.05888684098212767,0,0.014285714285714285,0.003069054524844239,0.0018811954945736782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2026-03-29 21:01:27.355962,KCS,KuCoin,8.01,1059202494.0,64,5041928.0,0.54457,1.1515638621221045,0.00476011719058509,0.5587616238113533,Medium,safer,7.98,-0.0037453183520598453,0,0.015625,0.0026597708109436617,0.008730650372052395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,2026-03-29 21:01:27.355962,KITE,Kite,0.161276,290257095.0,128,87723186.0,-4.05408,-25.969124136620763,0.3022258112243561,0.2959446846653147,Medium,balanced,0.147424,-0.08589002703440067,0,0.0078125,0.089442122400511,0.002312067848947771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2026-03-29 21:01:27.355962,KOGE,KOGE,47.96,162106340.0,191,72671665.0,-0.00792,-0.0788825212390816,0.448296254174883,0.5866755593767412,Medium,speculative,47.99,0.0006255212677231263,0,0.005235602094240838,0.2630044556845472,0.0030715997873127813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2026-03-29 21:01:27.355962,LDO,Lido DAO,0.306919,260607771.0,141,21363951.0,-1.50178,8.116424048343276,0.08197741348242452,0.5895950335800082,Medium,balanced,0.308589,0.005441175033152086,0,0.0070921985815602835,0.0483334758549723,0.004181525060851122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,2026-03-29 21:01:27.355962,LINK,Chainlink,8.45,5980547164.0,18,241405256.0,-1.80781,-3.0057932621609713,0.04036507854216798,0.4135308088804812,Low,balanced,8.54,0.010650887573964481,1,0.05555555555555555,0.016692203580066883,0.0229739338266934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,2026-03-29 21:01:27.355962,LIT,Lighter,0.829497,207374242.0,163,12714742.0,-4.69494,-15.013699960410609,0.06131302459444312,0.10179306179901162,Medium,speculative,0.966608,0.16529414814037902,1,0.006134969325153374,0.006241240501626468,0.000624497311650378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2026-03-29 21:01:27.355962,LTC,Litecoin,53.59,4126583197.0,24,287377004.0,-1.0223,-0.7169130621851456,0.06964042411865615,0.507937507917094,Low,balanced,52.73,-0.016047770106363247,0,0.041666666666666664,0.035372983477119695,0.021164062829878916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,2026-03-29 21:01:27.355962,LUNC,Terra Luna Classic,3.642e-05,198683292.0,165,5990063.0,-1.4319,-3.2527096468009242,0.030148800836257535,0.32095527908357546,Medium,speculative,3.608e-05,-0.009335529928610658,0,0.006060606060606061,0.00967641678643617,0.001945183509597427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,2026-03-29 21:01:27.355962,M,MemeCore,2.08,3659530896.0,29,12799626.0,-5.95339,23.23465058300942,0.003497613864659663,0.4120080321285141,High,speculative,2.55,0.22596153846153832,1,0.034482758620689655,0.0014410450055238348,0.014207173521672901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,2026-03-29 21:01:27.355962,MANA,Decentraland,0.080712,156135455.0,194,8687517.0,-2.36861,-3.7046917544663898,0.05564089847498123,0.2966362710612674,Medium,speculative,0.084687,0.04924918227772812,1,0.005154639175257732,0.016505108642116992,0.0015290529436147802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,2026-03-29 21:01:27.355962,MNT,Mantle,0.675231,2213854291.0,40,21858622.0,-0.60567,-5.8217756970635435,0.009873559469953391,0.3647505657960156,Medium,balanced,0.658838,-0.024277617585685477,0,0.025,0.0036013864030861073,0.00911876414490039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2026-03-29 21:01:27.355962,MON,Monad,0.02223969,240837401.0,146,70099215.0,-6.39849,4.821423232515177,0.2910644887751467,0.5306857701513339,Medium,balanced,0.02637409,0.18590187183364515,1,0.00684931506849315,0.154463782389343,0.003634834042132424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,2026-03-29 21:01:27.355962,MORPHO,Morpho,1.47,811579304.0,77,6602994.0,-2.15206,-12.911626373741264,0.008135981249714076,0.1927181760082879,Medium,balanced,1.46,-0.00680272108843538,0,0.012987012987012988,0.0015679514664825275,0.00250283345465309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,2026-03-29 21:01:27.355962,MX,MX,1.78,163432527.0,190,7335523.0,-0.07777,-0.6038588991327763,0.04488410682164879,0.4038210935224265,Medium,speculative,1.78,0.0,0,0.005263157894736842,0.018125149098495618,0.002125374176433824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,2026-03-29 21:01:27.355962,NEAR,NEAR Protocol,1.17,1508166663.0,51,262815694.0,-1.61902,-8.53479479801065,0.17426170492140097,0.471374933324853,Medium,balanced,1.24,0.05982905982905989,1,0.0196078431372549,0.08214259953840058,0.009242645751467705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,2026-03-29 21:01:27.355962,NEO,NEO,2.56,180333473.0,180,5081627.0,-2.10843,-1.1965794662484697,0.02817905580956676,0.308263772379962,Medium,speculative,2.73,0.06640624999999997,1,0.005555555555555556,0.008686582045962532,0.0017125765132220113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,2026-03-29 21:01:27.355962,NEXO,NEXO,0.877844,875625631.0,72,5570449.0,-0.26821,-1.0642719765885398,0.006361678784617487,0.41203053474015777,Medium,balanced,0.849601,-0.03217314238065067,0,0.013888888888888888,0.0026212059114710602,0.005722646315835524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,2026-03-29 21:01:27.355962,NFT,AINFT,3.27406e-07,324178052.0,121,5892078.0,0.01686,-1.7707882737519003,0.018175437737530734,0.4542171540625301,Medium,balanced,3.28375e-07,0.0029596281069986913,0,0.008264462809917356,0.00825559560298192,0.0037538607773762818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2026-03-29 21:01:27.355962,NIGHT,Midnight,0.0490593,814776496.0,76,437187940.0,-4.44647,15.698012051615551,0.536574069264757,0.6441164683305446,Medium,balanced,0.04211446,-0.14156011194615498,0,0.013157894736842105,0.3456161944925643,0.008475216688559797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,2026-03-29 21:01:27.355962,OKB,OKB,83.89,1761791252.0,46,14992278.0,-0.16691,-0.6026110197433855,0.008509678988915765,0.44034790369311055,Low,balanced,82.35,-0.018357372750029875,0,0.021739130434782608,0.0037472193038703655,0.00957278051506762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,2026-03-29 21:01:27.355962,ONDO,Ondo,0.259858,1264988868.0,59,44359956.0,-5.94888,5.667470824291992,0.03506746748699452,0.4132144808279332,Medium,balanced,0.249551,-0.03966397032225286,0,0.01694915254237288,0.014490385371588869,0.007003635268270055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2026-03-29 21:01:27.355962,ONYC,Onchain Yield Coin,1.088,145584298.0,205,5164771.0,0.01453,0.1447228065484419,0.035476154166021394,0.4819674042459245,High,speculative,1.09,0.0018382352941176486,0,0.004878048780487805,0.017098349936025572,0.0023510605085167047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,2026-03-29 21:01:27.355962,OP,Optimism,0.102702,217170042.0,155,38708034.0,-1.73515,-10.42127064944492,0.178238368623606,0.38078814621687235,Medium,speculative,0.107263,0.04441004070027843,1,0.0064516129032258064,0.06787105797290248,0.0024566977175282086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2026-03-29 21:01:27.355962,PAXG,PAX Gold,4511.66,2319663645.0,39,90230752.0,0.24121,0.4167723376055369,0.03889820500247569,0.6040107846278014,Low,safer,4646.83,0.02996014770616582,1,0.02564102564102564,0.023494935324158413,0.015487456016097472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,2026-03-29 21:01:27.355962,PENDLE,Pendle,1.12,186721562.0,175,15058169.0,-3.85839,-5.328840703418536,0.08064504623199328,0.2549062751523066,Medium,speculative,1.001,-0.10625000000000018,0,0.005714285714285714,0.02055692834448297,0.0014566072865846093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,2026-03-29 21:01:27.355962,PENGU,Pudgy Penguins,0.00631071,396642586.0,111,53614045.0,-3.17324,-6.642035328153989,0.13516966380407777,0.3584144464824683,Medium,balanced,0.00608158,-0.03630811747014205,0,0.009009009009009009,0.048446760233559864,0.003228958977319534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2026-03-29 21:01:27.355962,PEPE,Pepe,3.29e-06,1385136895.0,54,155696808.0,-1.50074,0.7805457742083834,0.11240535759463688,0.5889811446123835,High,speculative,3.33e-06,0.012158054711246213,1,0.018518518518518517,0.06620463617665351,0.010907058233562656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,2026-03-29 21:01:27.355962,PI,Pi Network,0.177606,1769302174.0,45,14995776.0,-1.27225,-6.224675536024502,0.008475531325493075,0.3293993394627951,Medium,balanced,0.169645,-0.044823936128284086,0,0.022222222222222223,0.002791834420213647,0.007319985321395447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,2026-03-29 21:01:27.355962,PIEVERSE,Pieverse,0.508027,109258462.0,247,1859177.0,-1.73666,-4.544117703359844,0.017016320438411444,0.21018755194978989,High,speculative,0.536483,0.0560127709747711,1,0.004048582995951417,0.003576618736142877,0.0008509617487845744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,2026-03-29 21:01:27.355962,POL,POL (ex-MATIC),0.092073,978061251.0,68,55816420.0,-0.48743,-0.8417306915902725,0.057068429960732595,0.48697370146581126,Medium,balanced,0.090149,-0.020896462589467,0,0.014705882352941176,0.027790824574820353,0.007161377962732519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,2026-03-29 21:01:27.355962,PUMP,Pump.fun,0.00171894,1013645834.0,65,38863471.0,-1.17652,-3.097085455619988,0.03834028582413135,0.4048137436063812,Medium,balanced,0.00164045,-0.04566186137968752,0,0.015384615384615385,0.01552067463540528,0.0062279037477904805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,2026-03-29 21:01:27.355962,PYTH,Pyth Network,0.03718534,213722850.0,158,18354188.0,-2.68176,-3.914247709606121,0.08587845426916214,0.33377298777547665,Medium,speculative,0.0398382,0.07134155557001765,1,0.006329113924050633,0.028663908266957888,0.002112487264401751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,2026-03-29 21:01:27.355962,QNT,Quant,68.85,1003473582.0,66,9845186.0,-3.15097,-4.16742921112256,0.00981110631769477,0.2693086352913669,Medium,balanced,74.84,0.08700072621641262,1,0.015151515151515152,0.0026422156531168864,0.0040804338680510135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,2026-03-29 21:01:27.355962,QUBIC,Qubic,9.88875e-07,135040857.0,211,2399248.0,-5.18008,5.399560632770093,0.017766830374899057,0.2816510476590167,High,speculative,9.17913e-07,-0.0717603337125521,0,0.004739336492890996,0.0050040463886703605,0.001334839088431359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2026-03-29 21:01:27.355962,RAIN,Rain,0.00842025,4026620686.0,25,29925384.0,2.37888,-2.0362317376335852,0.0074318855272477976,0.5667760232763286,Low,balanced,0.00713877,-0.15219025563374017,0,0.04,0.004212214524578407,0.022671040931053144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,2026-03-29 21:01:27.355962,RAY,Raydium,0.561698,151001101.0,199,8578094.0,-2.11919,-3.93985431459067,0.056808155325966794,0.3013503069881915,Medium,speculative,0.596136,0.06131052629704924,1,0.005025125628140704,0.01711915504691296,0.0015143231506944295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,2026-03-29 21:01:27.355962,REAL,RealLink,0.055547,176278502.0,182,4437594.0,-1.04497,-4.556758940480849,0.025173767360469175,0.30441774860072607,Medium,speculative,0.059038,0.06284767854249557,1,0.005494505494505495,0.007663341583672469,0.0016726249923116818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,2026-03-29 21:01:27.355962,RENDER,Render,1.66,861204451.0,73,30660031.0,-2.14383,1.6537271509906386,0.03560133829359412,0.4774859540677924,Medium,safer,1.85,0.11445783132530131,1,0.0136986301369863,0.01699913898120702,0.006540903480380717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,2026-03-29 21:01:27.355962,RIVER,River,14.62,286730038.0,129,23029189.0,3.77512,-52.96285279092283,0.08031662521524864,0.44903628328622514,Medium,balanced,11.96,-0.18194254445964422,0,0.007751937984496124,0.036065078872747965,0.0034809014208234505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,2026-03-29 21:01:27.355962,RUNE,THORChain,0.395855,138950501.0,207,18551834.0,-0.89764,-1.7906439666333984,0.13351397703848508,0.4427638018722397,High,speculative,0.377017,-0.04758813201803696,0,0.004830917874396135,0.05911515607664257,0.002138955564600192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,2026-03-29 21:01:27.355962,S,Sonic,0.04012776,151909441.0,198,8569135.0,-3.0851,-4.991198612350603,0.056409495970694806,0.2512618849523914,Medium,speculative,0.04065946,0.01325017892850244,1,0.005050505050505051,0.014173556286811103,0.0012689994189514716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,2026-03-29 21:01:27.355962,SAND,The Sandbox,0.072711,193888685.0,167,14895631.0,-2.49266,-6.2069429093829065,0.07682568479950236,0.2987502254824406,Medium,speculative,0.07521,0.03436894005033628,1,0.005988023952095809,0.02295169065669424,0.0017889235058828781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,2026-03-29 21:01:27.355962,SEI,Sei,0.05239,352813635.0,117,24767667.0,-4.36201,-12.186893709683392,0.07020042465195542,0.1789806540046216,Medium,balanced,0.052573,0.0034930330215690517,0,0.008547008547008548,0.012564517915609141,0.0015297491795266806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2026-03-29 21:01:27.355962,SENT,Sentient,0.01919949,138765067.0,208,92189473.0,17.76054,-1.5021863986985633,0.6643564911044939,0.683660092740421,High,speculative,0.01587335,-0.17324106004899079,0,0.004807692307692308,0.45419402032119904,0.003286827368944332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,2026-03-29 21:01:27.355962,SFP,SafePal,0.279183,139606072.0,206,1584625.0,-2.11721,-5.974184538303471,0.011350688242270724,0.1989130999296031,High,speculative,0.299566,0.07300945974504172,1,0.0048543689320388345,0.0022578005846045674,0.0009655975724738013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2026-03-29 21:01:27.355962,SHIB,Shiba Inu,5.82e-06,3427972358.0,31,79466650.0,-2.05743,1.802524158334673,0.023181823451564717,0.4978475790103132,High,speculative,5.81e-06,-0.0017182130584192275,0,0.03225806451612903,0.011541014682405997,0.01605959932291333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,2026-03-29 21:01:27.355962,SIREN,Siren,1.8,1312249256.0,58,39702539.0,-4.36432,-31.710516231850853,0.030255333594946233,0.14060036706546677,Medium,balanced,0.590181,-0.6721216666666666,0,0.017241379310344827,0.004253911009137589,0.0024241442597494273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2026-03-29 21:01:27.355962,SKY,Sky,0.071792,1657585070.0,48,8948907.0,1.91222,-1.5132165934619022,0.005398761826444299,0.5564493730025196,Low,balanced,0.074279,0.03464174281256969,1,0.020833333333333332,0.0030041376333148676,0.011592695270885824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,2026-03-29 21:01:27.355962,SN64,Chutes,27.08,126987561.0,224,1074916.0,-3.18832,14.713250707000194,0.008464734589240595,0.37091261135142234,High,speculative,26.26,-0.030280649926144636,0,0.004464285714285714,0.0031396768108919388,0.0016558598721045639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,2026-03-29 21:01:27.355962,SOL,Solana,81.83,46838577621.0,7,1703690391.0,-1.83786,-5.570123095401981,0.03637365773114667,0.3843395974899436,Medium,balanced,79.63,-0.026885005499205705,0,0.14285714285714285,0.013979836971625886,0.054905656784277654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2026-03-29 21:01:27.355962,SOSO,SoSoValue,0.417647,130269892.0,218,2749183.0,2.37144,3.3358978777945256,0.021103748209141064,0.5633208487358995,High,speculative,0.408632,-0.021585214307776653,0,0.0045871559633027525,0.011888181352682064,0.0025840405905316493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,2026-03-29 21:01:27.355962,SPX,SPX6900,0.266585,248097952.0,145,2739148.0,-3.88749,-8.250700369025852,0.011040590935631745,0.14126383013254068,Medium,balanced,0.25956,-0.026351820244950027,0,0.006896551724137931,0.0015596361624939511,0.0009742333112589013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,2026-03-29 21:01:27.355962,STRK,Starknet,0.03367494,190229534.0,168,9475151.0,-2.6903,-5.996475812673897,0.04980904279563656,0.2553335231357496,Medium,speculative,0.03275779,-0.027235386313977056,0,0.005952380952380952,0.01271791838102921,0.001519842399617557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,2026-03-29 21:01:27.355962,STX,Stacks,0.215914,396850246.0,110,9141801.0,-3.6431,-7.404875067247489,0.02303589601403447,0.21296662782327425,Medium,balanced,0.208919,-0.0323971581277731,0,0.00909090909090909,0.004905877092996526,0.0019360602529388568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,2026-03-29 21:01:27.355962,SUI,Sui,0.841714,3280061266.0,32,297494283.0,-4.82111,-8.042285528416649,0.09069778241148256,0.28582797060081216,Medium,balanced,0.852444,0.012747797945620505,1,0.03125,0.025923963084668097,0.00893212408127538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2026-03-29 21:01:27.355962,SUN,Sun Token,0.0174112,334747794.0,120,77686797.0,1.51862,-7.177864947005458,0.23207560555275833,0.6649439160046886,Medium,balanced,0.01724802,-0.009372128285241818,0,0.008333333333333333,0.15431726196541057,0.005541199300039072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,2026-03-29 21:01:27.355962,SYRUP,Maple Finance,0.201007,232683774.0,150,4217464.0,-3.09902,-12.373280008101458,0.018125303399969782,0.12508816177079823,Medium,balanced,0.203916,0.014472132811295104,1,0.006666666666666667,0.0022672608838402194,0.0008339210784719883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2026-03-29 21:01:27.355962,TAO,Bittensor,315.84,3030528557.0,33,203270742.0,-1.57761,19.045219339520784,0.06707435293110159,0.6418890732502911,Low,safer,298.47,-0.05499620060790258,0,0.030303030303030304,0.04305429424180775,0.01945118403788761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,2026-03-29 21:01:27.355962,THETA,Theta Network,0.150878,150754362.0,200,6706184.0,-2.38099,-6.156210275349086,0.044484178839216605,0.2397776186849872,Medium,speculative,0.158967,0.05361285276846183,1,0.005,0.010666310471224455,0.0011988880934249361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,2026-03-29 21:01:27.355962,TIA,Celestia,0.292388,262364452.0,139,17995057.0,-3.30744,-6.608850368027894,0.0685880151172309,0.27236158057683396,Medium,balanced,0.28259,-0.03351026717922751,0,0.007194244604316547,0.018680740205956788,0.001959435831488014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,2026-03-29 21:01:27.355962,TON,Toncoin,1.23,3018008780.0,34,54797695.0,-2.02944,-1.77909948985763,0.0181569037714993,0.37051589490668674,Low,balanced,1.25,0.016260162601626032,1,0.029411764705882353,0.006727421449631659,0.010897526320784903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,2026-03-29 21:01:27.355962,TRAC,OriginTrail,0.28244,126327980.0,226,2775666.0,-1.84951,-9.084601216548352,0.02197190202835508,0.186584477023267,High,speculative,0.287004,0.016159184251522293,1,0.004424778761061947,0.004099615849167092,0.0008255950310764027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,2026-03-29 21:01:27.355962,TRUMP,Official Trump,2.89,672303759.0,82,74488898.0,-3.16993,-10.121315050875046,0.11079649191727932,0.31155456033783663,High,speculative,2.83,-0.0207612456747405,0,0.012195121951219513,0.034519152326262625,0.0037994458577784956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2026-03-29 21:01:27.355962,TRX,TRON,0.323325,30636851285.0,8,510694399.0,2.1105,1.6326458800109338,0.016669284785477915,0.6552578440343402,Low,safer,0.31792,-0.016716925693961163,0,0.125,0.010922679610126686,0.08190723050429252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,2026-03-29 21:01:27.355962,TWT,Trust Wallet,0.435573,181467181.0,179,7264288.0,-1.17197,-12.230559942840454,0.04003086376263265,0.22185985189073165,Medium,speculative,0.397006,-0.08854313743046507,0,0.00558659217877095,0.008881241505435736,0.0012394405133560429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,2026-03-29 21:01:27.355962,ULTIMA,Ultima,3654.37,138002259.0,209,4535226.0,-2.91969,-5.587961902578297,0.03286341856186571,0.20896564556354474,High,speculative,3174.14,-0.13141252801440467,0,0.004784688995215311,0.006867325475205248,0.0009998356247059557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,2026-03-29 21:01:27.355962,UNI,Uniswap,3.4,2150885311.0,42,105341748.0,-1.15095,-1.6782312370122336,0.04897599488976193,0.448008718265645,Low,balanced,3.08,-0.09411764705882349,0,0.023809523809523808,0.02194167269634702,0.010666874244420118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,2026-03-29 21:01:27.355962,VET,VeChain,0.00660719,568113407.0,91,12138322.0,-2.44597,-4.045330457444276,0.02136601926734674,0.3110967812768641,Medium,balanced,0.00741246,0.1218778330878937,1,0.01098901098901099,0.006646899822771032,0.0034186459480974075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2026-03-29 21:01:27.355962,VIRTUAL,Virtuals Protocol,0.652243,428148732.0,104,35484880.0,-2.92463,-0.5563771740098339,0.08287979701408996,0.3971754175744972,Medium,balanced,0.618145,-0.052278062010631114,0,0.009615384615384616,0.032917817987560744,0.003818994399754781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
